txn_id,token_id,txn_type,time,price [ETH]
1858,4399,0,0.7916567267040409,27.0
1859,3996,1,0.5987145484411409,3.17
1860,8592,1,0.8803391242386183,56.5
1861,4153,1,0.8113159263148622,19.5
1862,7719,1,0.7841846034266753,20.0
1863,8791,1,0.9610726700922505,74.93
1864,5175,1,0.6765310076159603,1.59
1865,2830,1,0.9909345591840966,83.97
1866,1613,1,0.779117951104739,27.0
1867,469,1,0.8805332458616622,38.0
1868,2633,1,0.8816967087419436,44.99
1869,8111,0,0.8071097629143502,19.0
1870,5830,1,0.7475280677258378,7.89
1871,7910,1,0.7660226350490098,8.25
1872,8130,1,0.8163739055321544,20.15
1873,8180,1,0.7577723686190312,4.17
1874,9611,1,0.973472188764178,105.69
1875,3432,1,0.8818158908428386,47.5
1876,7361,1,0.7825620507039441,26.0
1877,7910,1,0.917113867534211,125.9
1878,408,1,0.872461021703421,28.0
1879,3443,0,0.8587009950097488,18.5
1880,9336,0,0.8010041895967961,17.0
1881,3744,1,0.7918079700569345,26.5
1882,671,1,0.8957764709000773,98.69
1883,5218,1,0.8403601073048199,15.0
1884,6750,1,0.88162508254067,43.78
1885,7783,1,0.00856961209198398,0.64
1886,6849,1,0.7766229230350643,14.92
1887,2480,1,0.8860721438589352,50.0
1888,5892,0,0.9548733492840498,80.0
1889,2288,1,0.6744714863401524,1.4
1890,3458,1,0.6744835702162857,1.5
1891,3771,1,0.7945311300139315,26.5
1892,556,1,0.79123827376762,25.88
1893,3855,1,0.8633009563413452,24.0
1894,4927,1,0.6765182415855293,1.45
1895,9053,1,0.7974264852058273,28.5
1896,4712,1,0.8780129780829671,29.99
1897,5127,1,0.8962982214873145,143.99
1898,145,1,0.8518177657926516,15.19
1899,7034,1,0.7931097153584505,28.49
1900,787,1,0.8905377207938561,55.0
1901,848,1,0.8789745232910864,40.0
1902,4901,1,0.7774158786810019,14.95
1903,5869,1,0.6920372518615017,6.5
1904,5662,1,0.9406040456817293,97.95
1905,6310,1,0.515582060823216,0.65
1906,5792,1,0.9061578848071374,89.6
1907,3322,1,0.775818760568519,18.5
1908,7566,1,0.9024746414012306,70.0
1909,9322,0,0.6896925900891946,12.0
1910,8609,1,0.7736418113028678,19.0
1911,1077,1,0.8729342418848975,22.97
1912,6107,1,0.4239559725922097,0.52
1913,1935,1,0.8966992307638335,168.0
1914,6049,1,0.8227024458544898,23.4
1915,6409,0,0.8974895552431938,118.0
1916,5182,0,0.743391873866162,5.65
1917,1106,1,0.7595426564725527,5.55
1918,8315,1,0.5173911340211008,1.25
1919,874,0,0.9412232468829447,204.8520948206472
1920,1725,1,0.8960750595813054,150.0
1921,6720,1,0.806173262514023,15.5
1922,5358,1,0.7755514535343777,60.0
1923,3977,1,0.45228652273600783,0.65
1924,4515,1,0.8227290498721058,21.88
1925,2021,1,0.7932580351929248,25.0
1926,6559,1,0.7618880978497715,8.0
1927,9053,1,0.8418540252171005,26.25
1928,7891,1,0.7894731507966393,44.0
1929,5194,1,0.8960435830329905,140.0
1930,344,1,0.8809606642545691,49.5
1931,9671,1,0.7786590561635174,26.99
1932,317,1,0.8741562725841798,49.99
1933,4366,0,0.7820032688833951,65.0
1934,3168,1,0.6849339791580422,3.44
1935,7964,1,0.8815394234509835,60.0
1936,9849,1,0.8110183121397738,22.88
1937,8322,1,0.8578746138032167,17.75
1938,6362,1,0.8069995462699413,21.5
1939,2032,1,0.8953422309641919,92.19
1940,8280,1,0.8965875523602149,135.0
1941,2036,1,0.769633180296889,7.0
1942,2129,1,0.6765180466843013,1.45
1943,8263,0,0.8018124449891284,20.6
1944,8289,1,0.7842123768516591,32.5
1945,775,1,0.6065119618679646,1.24
1946,3987,1,0.9071054945774579,75.75
1947,3999,1,0.6829139253808953,3.5
1948,6720,1,0.8216595293836988,21.98
1949,6772,1,0.8365503730019701,16.6
1950,2883,1,0.8816231335283904,40.0
1951,3781,0,0.7493592622130956,6.5
1952,4322,0,0.8529814235741611,14.95
1953,7207,1,0.7735451402938018,8.75
1954,2082,1,0.7741410507982764,13.5
1955,8444,1,0.7778920223808978,19.0
1956,2671,1,0.805087565223696,58.0
1957,3445,1,0.6748273759823995,4.99
1958,4372,1,0.9690360419146784,53.83
1959,1442,1,0.8082880382879563,19.98
1960,8981,1,0.7779893755442615,21.32
1961,5177,1,0.8069878521962639,65.0
1962,5310,0,0.7853634635039655,18.5
1963,1982,0,0.6928211446003394,7.0
1964,7925,1,0.9985989525228405,74.0
1965,8034,1,0.6630099298277619,1.1
1966,8724,1,0.8068311516089874,70.0
1967,9555,1,0.8953671783213701,120.0
1968,929,1,0.8806840019614859,65.0
1969,7025,1,0.877278200453574,23.99
1970,7697,1,0.8928948562447523,87.0
1971,6125,1,0.9881815793392223,100.0
1972,1642,1,0.10069435511471492,0.6
1973,1798,1,0.9293235524101096,99.9
1974,4589,0,0.8788780471832485,37.69
1975,29,1,0.777350099516567,13.55
1976,5583,1,0.8824275883467776,85.0
1977,2799,1,0.7388351806071718,4.25
1978,8195,0,0.7948539838980402,79.99
1979,9538,1,0.5964252386175735,3.0
1980,9160,1,0.7778712654001205,17.0
1981,1605,0,0.8087937095238875,18.5
1982,5172,1,0.5873919565042827,5.0
1983,6082,1,0.8927599845950069,58.99
1984,2105,1,0.7778649311102119,14.77
1985,7910,1,0.8927602769468488,59.59
1986,5522,1,0.80778762938518,30.0
1987,4264,1,0.9132754827508514,105.0
1988,5513,1,0.9075944043077848,85.0
1989,6362,1,0.7758663164681403,13.75
1990,8614,1,0.8230482980834972,33.0
1991,7296,1,0.8761299398690732,24.3
1992,2375,1,0.88986901468074,45.0
1993,3389,1,0.819644153236023,21.0
1994,7752,0,0.8653155528841092,20.0
1995,5571,0,0.6999021985638119,1.0
1996,642,1,0.519959055150031,0.79
1997,6408,0,0.34585836839606426,1.0
1998,3207,0,0.11543249362088276,1.48
1999,138,1,0.7624913171502945,13.0
2000,1507,1,0.7744522106087077,19.0
2001,163,0,0.755098518672707,4.0
2002,6858,1,0.8962376072054203,136.45
2003,3780,1,0.8735028662174582,22.47
2004,4275,1,0.7775161553627852,16.5
2005,8725,1,0.9294132069749692,106.0
2006,8740,1,0.6849725696011775,3.8
2007,2443,1,0.7994170114469388,18.99
2008,8433,1,0.7999917751681802,16.0
2009,3425,1,0.7774353688037976,14.88
2010,7374,1,0.8959918367569681,888.8
2011,1965,1,0.8033833488864512,13.5
2012,9813,1,0.8653800651905628,38.8
2013,920,1,0.8849618890138855,240.0
2014,6125,1,0.9880439790722857,95.95
2015,588,1,0.7620353457274922,8.0
2016,5962,1,0.6036600696499028,0.9
2017,4669,1,0.7755185152268533,13.5
2018,5651,1,0.9475968093889378,109.9
2019,1899,1,0.8780315911502368,31.0
2020,5100,1,0.8958526772802078,180.0
2021,8090,1,0.45909179146192286,0.55
2022,800,1,0.9895739537117378,74.95
2023,5894,1,0.8803401961953721,72.5
2024,9931,1,0.8818227123858171,57.78
2025,7616,1,0.9019487978882061,98.49
2026,9549,1,0.7792777701116627,22.0
2027,1708,1,0.7979964738469838,26.0
2028,7281,1,0.5866273589870126,1.0
2029,5778,1,0.05723001697199892,0.9
2030,7259,1,0.775093045846226,9.35
2031,5568,1,0.5198689133321015,2.35
2032,8023,1,0.8157896891013572,28.0
2033,859,1,0.8787276808858806,34.88
2034,1719,1,0.8786983482510733,33.99
2035,4168,1,0.6848821354314061,3.35
2036,8900,1,0.606623737722197,1.3
2037,4980,0,0.828486724497759,40.0
2038,9510,1,0.5161577990505972,0.55
2039,9197,1,0.9170239206175095,117.69
2040,4089,1,0.7895076483139873,100.0
2041,7588,1,0.7754431859022484,14.0
2042,9068,1,0.8780050845832348,25.49
2043,4756,0,0.816397391130123,22.0
2044,9299,1,0.6037946489478063,1.5
2045,6751,0,0.8394660953721873,39.0
2046,6453,1,0.9131650712052146,109.88
2047,8562,1,0.9692935064368078,59.9
2048,4945,1,0.7781019310034061,22.0
2049,3411,0,0.8803332772017796,55.0
2050,3406,1,0.7406275897500665,4.15
2051,2642,1,0.684983094267487,3.84
2052,1725,0,0.9300026857389212,118.5
2053,1062,1,0.8791367785633597,66.6
2054,219,1,0.7952038316022205,22.4
2055,9677,1,0.778519799236143,21.8
2056,495,1,0.8780293497861154,29.0
2057,9160,1,0.8814330073805197,35.9
2058,9374,1,0.7780066243029358,21.0
2059,6148,1,0.8760892055124303,23.5
2060,4057,1,0.7742992131447624,9.5
2061,4685,1,0.7743265967672901,8.5
2062,6313,1,0.7290230731869702,20.0
2063,1956,1,0.8586745858933609,18.25
2064,1646,1,0.9895636239466563,80.0
2065,2569,1,0.5187176317785673,0.54
2066,7219,1,0.86818946894093,19.59
2067,6273,1,0.5997117605739763,0.725
2068,138,1,0.3547967336113404,0.7
2069,131,1,0.8955974541221998,92.97
2070,4091,1,0.773663250437943,8.88
2071,6032,0,0.8317568747510136,26.5
2072,7524,1,0.9688433820508442,59.8
2073,7661,1,0.9896188784447817,85.0
2074,8301,1,0.6851467138483558,6.5
2075,5061,1,0.6900490644351256,5.0
2076,4364,0,0.7951762530784647,20.0
2077,2759,1,0.603633075829831,4.0
2078,6780,1,0.8732483252137482,20.5
2079,2223,1,0.8957670181905213,98.69
2080,1409,0,0.8250729320395009,21.5
2081,2278,1,0.8216603089886108,22.2
2082,5499,1,0.878065991216971,29.49
2083,6542,1,0.77409924448488,10.49
2084,8367,1,0.6841809782638353,3.7
2085,5173,1,0.7894182861009698,50.0
2086,7180,1,0.9721886667274757,69.42
2087,8242,0,0.8170407600836047,90.0
2088,2808,1,0.8170245832816845,23.48
2089,2717,1,0.9082892271854468,101.5
2090,9874,1,0.8957638023202601,96.69
2091,9732,1,0.8960306221013314,146.88
2092,4743,1,0.7822603436030688,40.0
2093,5117,1,0.6050038161660434,1.4
2094,6164,1,0.8801074841291929,34.98
2095,1339,1,0.6870382302656659,4.99
2096,1784,0,0.7990631682675853,16.0
2097,9789,1,0.8951647733961383,77.66
2098,7524,1,0.7836062340327168,22.48
2099,8163,1,0.9025013428694606,85.0
2100,4941,1,0.8226876333611652,26.99
2101,7657,1,0.6769891229522702,2.5
2102,6088,1,0.7812332141317422,20.5
2103,8981,1,0.8780060590893746,24.0
2104,3014,1,0.7772441706991731,15.0
2105,5858,1,0.8219029610174156,24.5
2106,2944,1,0.8070035417451142,24.99
2107,9960,1,0.9523977138865565,83.95
2108,2006,1,0.538357438717207,0.95
2109,5420,1,0.8946115462605859,89.0
2110,5328,1,0.9413347303853352,79.42
2111,5378,1,0.9688068380706025,53.5
2112,6889,1,0.8226851970958158,23.95
2113,9438,1,0.8932418778811273,88.9
2114,2820,1,0.6829136330290535,3.01
2115,3700,1,0.646815002093239,0.89
2116,6296,1,0.7778722399062603,18.9
2117,297,1,0.7391584242937363,3.49
2118,1042,1,0.8203543733106935,24.0
2119,5674,1,0.7780945247567437,21.85
2120,7493,0,0.8272436444658575,25.0
2121,6430,1,0.8761330582887203,26.45
2122,6780,1,0.9152065641174365,105.98
2123,8731,1,0.827695035709803,17.5
2124,1895,1,0.7724636333798758,12.99
2125,6294,1,0.9192522263567269,114.0
2126,2422,1,0.7891649145046273,20.5
2127,1894,1,0.795505441252482,21.47
2128,4324,1,0.6348563499989475,1.99
2129,7588,1,0.6846124895825294,3.0
2130,8926,1,0.7780022390253067,21.42
2131,6592,1,0.7684821910951967,5.49
2132,3872,1,0.8815408852101931,47.0
2133,4828,1,0.8804904650421259,79.0
2134,6843,1,0.8642474941549121,17.99
2135,1152,0,0.9639142325452306,60.0
2136,9517,1,0.8818158908428386,47.47
2137,292,1,0.8626535919126905,32.0
2138,7498,1,0.8134958965495465,20.0
2139,7929,1,0.7891436702707801,19.9
2140,9640,1,0.6833194173856572,4.4
2141,7711,1,0.8928287847284753,72.0
2142,2489,1,0.6475258068715934,0.99
2143,838,1,0.7976455541860494,21.95
2144,1435,1,0.8126981658235239,19.89
2145,3784,1,0.7952030519973088,169.0
2146,9565,1,0.6010696374291435,1.35
2147,668,1,0.788611784819689,20.5
2148,4296,0,0.005427999198566125,1.5
2149,9757,1,0.8253533949065293,25.75
2150,5950,1,0.8816629908295073,54.17
2151,9022,1,0.860622721117392,19.488
2152,8367,1,0.8786717442334573,38.2
2153,9640,1,0.9745358622157463,68.75
2154,1468,1,0.6749022180539346,2.0
2155,8667,1,0.7757421643859324,16.9
2156,2615,1,0.7790647430695072,29.99
2157,3132,1,0.8630750658181445,21.0
2158,3604,1,0.8928669853691547,100.0
2159,5250,1,0.8119789802923674,33.33
2160,7175,1,0.7906483077505981,30.0
2161,1834,1,0.8780248670578723,26.45
2162,4720,1,0.7894690578708521,21.0
2163,2431,0,0.8012637005818191,19.0
2164,3670,1,0.8668847026703805,23.5
2165,4824,1,0.7775447083926808,14.79
2166,9802,1,0.8227007891940521,24.99
2167,4980,0,0.8677565933136404,70.0
2168,7251,1,0.5951866413139149,3.59
2169,415,1,0.7728596726750816,6.95
2170,4430,1,0.8068610689474787,19.25
2171,8023,1,0.8157915406630227,28.0
2172,573,1,0.6068848079170437,1.39
2173,8722,1,0.825661923550383,42.0
2174,3553,1,0.6003088404858186,0.699999
2175,9450,1,0.8928345343147,69.69
2176,472,1,0.8895763704869646,39.95
2177,5915,1,0.3371895515790508,0.599
2178,7340,1,0.8334856486429807,14.99
2179,2223,1,0.7962561033319533,22.22
2180,5820,0,0.9953131127207353,101.0
2181,4883,0,0.868678086319415,20.75
2182,1006,1,0.8669867334632155,21.0
2183,8291,1,0.7905462769577634,22.99
2184,9827,1,0.6818238428129393,2.17
2185,240,1,0.6831186691208628,3.29
2186,4564,0,0.6908438716427288,5.0
2187,7464,1,0.8025279273969537,17.9
2188,1428,1,0.8070078295721295,42.0
2189,4729,1,0.961831810375138,74.5
2190,4460,1,0.6745665006887809,2.0
2191,683,1,0.8818270976634461,48.55
2192,1682,1,0.7880018414268017,18.5
2193,2883,1,0.8817197070868426,44.5
2194,2396,1,0.8823659021081296,65.0
2195,874,1,0.8818245639474827,375.0
2196,9582,1,0.8669292376009685,32.99
2197,5921,1,0.8163691304520695,19.93
2198,8138,1,0.7723942485427235,7.39
2199,4837,0,0.8312286924232537,20.0
2200,8452,1,0.6428620153878417,3.0
2201,7952,1,0.7777467235154567,24.99
2202,5552,1,0.8789447034032092,40.0
2203,2438,1,0.6852492318942605,5.99
2204,4163,1,0.7850293053486352,21.0
2205,4756,1,0.810089120535495,25.0
2206,1359,1,0.8821215934188871,53.74
2207,1074,1,0.7888045421341372,120.0
2208,7242,1,0.7831471441902671,23.0
2209,5429,1,0.7794608798153271,42.0
2210,8019,1,0.7774149041748621,16.0
2211,2945,1,0.9410790199742574,95.0
2212,7268,1,0.8274812290627356,18.7
2213,5019,1,0.7736356719141873,15.0
2214,953,1,0.35008879699945655,1.5
2215,8835,1,0.8072087727381516,48.88
2216,5019,1,0.5235111300295237,0.77
2217,934,0,0.9743370629632315,130.0
2218,7270,1,0.8089021720572447,37.6
2219,643,1,0.6755813513827462,1.2
2220,3482,1,0.8953175759588554,89.47
2221,6795,1,0.8536171913797526,22.75
2222,7846,0,0.8977139840071848,110.1
2223,8619,1,0.8958416653608283,115.0
2224,6903,0,0.8609234537121278,18.0
2225,4322,1,0.8405476997367274,23.825
2226,5818,1,0.829107192556956,14.49
2227,246,1,0.7696133978222515,9.99
2228,3532,1,0.8001152450960902,34.99
2229,8956,1,0.8939899087940213,10.0
2230,3817,0,0.7827283014513904,27.0
2231,1526,0,0.7906336901585014,38.0
2232,7063,1,0.8216827226298256,22.5
2233,5848,1,0.8702460666983185,22.22
2234,9555,1,0.7956126369278576,26.0
2235,3452,1,0.8964144800697902,134.0
2236,5529,1,0.844939701458095,22.65
2237,3069,1,0.892780839026398,64.95
2238,232,0,0.5856970954259799,2.75
2239,52,0,0.7447452679930864,6.0
2240,9327,0,0.7834745782532329,53.0
2241,2151,1,0.9127521729537904,113.8
2242,122,1,0.782250501091057,22.95
2243,145,1,0.82268432004029,24.0
2244,5714,1,0.3671495734391725,0.52
2245,4946,1,0.8069919451220511,17.99
2246,8555,0,0.9923771206228107,86.0
2247,9757,0,0.7991151094448354,20.0
2248,6949,1,0.9244814263027783,102.0
2249,9061,1,0.8692400840102252,23.6
2250,6562,1,0.8811510827542817,39.99
2251,2198,1,0.9062544583655894,89.9
2252,5592,1,0.6908420200810632,7.0
2253,9070,1,0.6036307370150955,1.69
2254,7464,1,0.7639623341682902,4.8
2255,9187,1,0.7745187693780544,8.3
2256,5328,1,0.8621089404311681,29.0
2257,9587,0,0.9561408894200596,85.0
2258,2555,1,0.8780330529094464,30.0
2259,9270,1,0.7659943743709563,5.79
2260,9677,1,0.7099336673160774,3.45
2261,8885,0,0.803037204305602,14.5
2262,7405,1,0.8216687871920267,22.99
2263,2444,1,0.929285741571886,110.0
2264,2095,1,0.7857483934291778,20.49
2265,6192,1,0.7779288587129813,49.99
2266,404,1,0.7918464630494557,23.0
2267,22,1,0.8109571131541957,22.75
2268,8523,0,0.8309010634590601,14.6
2269,753,1,0.7790782887048502,27.0
2270,6474,1,0.8662882074622222,19.99
2271,4811,1,0.8927754792426295,72.5
2272,113,1,0.8927397148672995,65.0
2273,8944,1,0.7774223104215245,19.49
2274,3826,1,0.8927649545763197,89.0
2275,8618,1,0.7837002738752055,29.5
2276,1576,1,0.9152860838184425,110.0
2277,9056,1,0.7512034176320124,4.5
2278,8244,1,0.8788017433525037,175.0
2279,3513,1,0.8765317287505037,29.5
2280,66,1,0.6765213600051765,2.8
2281,9211,1,0.7478395198881109,8.5
2282,3153,1,0.515951301199578,0.55
2283,7169,1,0.6829039854182697,5.0
2284,3480,1,0.6765526416522634,3.45
2285,6235,1,0.9753423634970269,67.95
2286,6874,0,0.9500403835344324,81.0
2287,3603,1,0.896596225464859,145.0
2288,5080,1,0.9229674335640183,312.5
2289,4064,1,0.7085774471213477,4.49
2290,775,1,0.8082986604048799,19.97
2291,779,1,0.7791154173887755,24.3
2292,8070,0,0.7758823958194465,19.0
2293,2480,1,0.8779675660968533,23.99
2294,3775,1,0.8785636715025558,29.8
2295,5979,1,0.5166524583671486,0.78
2296,548,0,0.766360106525215,18.0
2297,3726,0,0.8021729148102323,68.0
2298,6279,1,0.8096212601377872,22.5
2299,1321,0,0.8698033485590171,34.0
2300,2019,1,0.9233581130754556,108.0
2301,4210,0,0.9201106688152578,130.0
2302,7105,1,0.9522026177573728,9.37
2303,9102,1,0.7728606471812214,6.84
2304,6246,1,0.8818877119453403,53.97
2305,4497,1,0.7603426285626969,7.55
2306,7593,0,0.9682889855079242,51.02
2307,9076,1,0.6069312918599112,1.39
2308,2515,1,0.8204126487778522,51.0
2309,5942,1,0.8040162906242374,14.75
2310,8631,1,0.896032473662997,147.69
2311,489,1,0.7798987254239296,20.99
2312,9084,0,0.9854223626550536,105.0
2313,1856,1,0.8179253193066818,22.15
2314,6158,1,0.8953965109561777,98.0
2315,699,1,0.8914283219549997,58.14
2316,3111,1,0.8505072499358775,15.88
2317,962,1,0.9106181994089035,150.0
2318,8062,1,0.7787205475009373,22.8
2319,1608,0,0.4765989891642713,0.83
2320,9910,0,0.8672590104786695,22.0
2321,1795,1,0.8104330237522228,24.95
2322,7562,1,0.9941947694747255,84.96
2323,8287,1,0.7621421516004119,5.5
2324,456,1,0.9629737366697304,63.0
2325,7546,1,0.8806365435124788,40.0
2326,536,1,0.5174133527610878,2.5
2327,1044,1,0.8957830975418277,120.0
2328,268,1,0.9865881643500707,62.88
2329,4219,1,0.8619341140296919,23.0
2330,5672,1,0.7755742569780486,34.5
2331,6858,0,0.7924572834978689,27.5
2332,2702,1,0.9173552527050342,145.0
2333,8644,1,0.8987045694982696,140.0
2334,6884,0,0.5375230665603286,3.0
2335,9685,1,0.7753825716203542,10.0
2336,1278,1,0.51610985334852,0.6
2337,5087,0,0.788105528880074,21.5
2338,8388,1,0.8186434328810845,22.5
2339,1616,1,0.6036626033658663,0.97
2340,7120,1,0.7835376288004765,32.0
2341,3382,1,0.7778636642522301,14.66
2342,3831,1,0.7928645296136823,27.0
2343,6800,1,0.8626533970114625,50.0
2344,1708,1,0.8816261544974238,60.0
2345,1072,1,0.7712635290687384,6.66
2346,2209,0,0.7819989810563801,20.0
2347,8578,1,0.933271861486036,148.88
2348,893,1,0.8779656170845738,76.99
2349,6057,1,0.8112435205086765,20.4
2350,5756,1,0.8454776288472527,13.0
2351,3412,1,0.7795865911073585,22.95
2352,1211,1,0.8716473090767061,24.99
2353,6276,1,0.9169068824301221,113.0
2354,9690,1,0.8912700621578995,53.5
2355,9467,1,0.9923377505747637,109.95
2356,9696,1,0.8959268371974449,145.0
2357,9926,1,0.8226826633798523,22.4
2358,875,0,0.9552535041291774,101.0
2359,2381,1,0.5433478846590125,1.25
2360,8195,1,0.8624192231860737,65.64
2361,2939,1,0.689329781453355,5.95
2362,9502,1,0.7988779146504135,28.0
2363,1136,1,0.8078110175325348,42.0
2364,4157,1,0.7714673957531801,7.05
2365,7116,0,0.8276319851625593,70.0
2366,8144,1,0.5946900329850837,3.0
2367,2616,1,0.8012693527174297,19.99
2368,7650,0,0.7773650094605056,22.0
2369,7604,1,0.8780050845832348,27.5
2370,7322,1,0.8069973049058197,24.0
2371,4989,1,0.6069040056879975,1.5
2372,5018,1,0.8658741398034304,18.9
2373,1536,0,0.9159715514371627,230.0
2374,6828,0,0.7799049622632241,26.0
2375,4722,1,0.769066115174152,215.0
2376,6235,1,0.8333943374176833,14.89
2377,7123,1,0.9693553875766838,69.0
2378,3432,1,0.8818158908428386,47.5
2379,1724,1,0.8762765055924957,23.75
2380,8652,1,0.7480029445677518,4.8
2381,2692,0,0.9232022895437049,120.0
2382,2043,1,0.8820798845561046,95.0
2383,6978,1,0.7826213006772427,21.0
2384,7392,1,0.95434467970322,95.0
2385,3608,0,0.7906562012503302,28.0
2386,898,0,0.6354734072866552,0.75
2387,3800,0,0.018873065507861886,1.1
2388,456,1,0.6851518787308968,5.0
2389,9468,1,0.6003093277388885,0.75
2390,2487,1,0.008414178362689317,0.59
2391,3268,1,0.8226909466820405,39.99
2392,2540,1,0.8906400439385327,50.0
2393,1031,1,0.8833965398015593,50.05
2394,8363,1,0.28860389131995684,0.55
2395,3306,1,0.7159840835861202,15.0
2396,859,1,0.7779195034540396,20.0
2397,5229,0,0.90230117930835,205.0
2398,2706,1,0.7893999653855419,400.0
2399,6279,1,0.7772407599276838,17.88
2400,8578,1,0.8956027164553546,147.0
2401,1266,1,0.7904721170405262,24.99
2402,1455,1,0.7891796295473379,22.7
2403,7038,1,0.815275929464466,53.0
2404,2211,0,0.8220821726965208,28.49
2405,5418,1,0.8578673050071683,85.0
2406,9120,1,0.6744389378350839,1.4
2407,5942,1,0.8182942673312019,21.666
2408,4064,1,0.7397556991068066,3.8
2409,5067,1,0.683716528637617,3.5
2410,1919,0,0.7722313111161525,140.0
2411,7273,0,0.8300849145669957,26.5
2412,8172,1,0.8723232265352563,20.75
2413,5804,1,0.8455044277660966,13.95
2414,7650,0,0.7411117244003083,6.5
2415,7221,1,0.8927770384524529,72.5
2416,4664,1,0.9720075060360909,74.0
2417,424,1,0.7444282611458164,14.0
2418,2351,1,0.7696126182173397,8.5
2419,2771,1,0.8294547988970149,36.0
2420,1791,1,0.517187754589729,2.5
2421,3339,1,0.8881600232634106,80.0
2422,9177,0,0.796821414343639,30.0
2423,4388,1,0.8069930170788047,18.47
2424,664,1,0.6644907893577692,2.55
2425,8590,1,0.8069902884616134,42.0
2426,8867,1,0.774349400210961,29.0
2427,9265,1,0.8471431572907482,14.1
2428,5329,1,0.8903334643069585,49.49
2429,8204,1,0.7597279100897247,5.9
2430,3447,1,0.9078771085389346,110.0
2431,6815,1,0.6027189890707187,1.3020111101
2432,8220,1,0.6853553556128824,5.94
2433,3954,1,0.8581270108934194,32.99
2434,9289,1,0.6900926248595736,5.5
2435,4909,1,0.8239373400348171,25.25
2436,181,1,0.9898015983459902,77.0
2437,8321,1,0.5603578893288459,0.9
2438,5898,1,0.8906469629321252,195.0
2439,2895,1,0.7447377642958102,4.0
2440,6627,1,0.8786399753333005,36.51
2441,9813,1,0.6048372730667553,1.55
2442,837,0,0.7619952935251473,8.75
2443,4399,1,0.7942562218319,29.97
2444,2777,1,0.8294356985766753,16.0
2445,5063,1,0.7869225758769971,44.0
2446,1713,1,0.8753988653630114,21.75
2447,6223,1,0.8749302253603919,24.5
2448,772,1,0.9702922777794669,100.0
2449,1001,1,0.4574250936110598,26.4
2450,6410,1,0.9000217119967941,125.0
2451,7577,1,0.0947750099204725,1.0
2452,4927,1,0.6873894422784421,4.95
2453,3381,1,0.7601545488777197,8.5
2454,2521,1,0.9947744057266659,78.0
2455,1725,1,0.7789650510914079,39.5
2456,9885,1,0.7616650333943764,5.5
2457,8280,1,0.8965875523602149,135.0
2458,7686,1,0.806991555319595,18.0
2459,4892,1,0.9915707167921439,82.0
2460,2499,1,0.8806204641611723,75.0
2461,6263,1,0.9602684101750913,74.94
2462,2182,1,0.7867438514509617,19.49
2463,5531,1,0.8301774926502745,19.86
2464,250,1,0.8116036979779386,80.0
2465,7132,1,0.9078549872495616,105.0
2466,6568,1,0.8958644688044992,135.0
2467,7411,1,0.8809064817131973,34.9
2468,91,0,0.83522182878161,60.0
2469,6026,1,0.7797154208190373,22.2
2470,1749,1,0.8927804492239422,77.14
2471,5329,0,0.8852111676844407,52.5
2472,4943,1,0.8965620202993527,143.0
2473,9153,1,0.9316957927061722,95.0
2474,4247,1,0.8978205949788765,149.99
2475,7044,1,0.7751607740229405,10.0
2476,6502,1,0.8164333504066807,70.0
2477,8329,1,0.6067989539261294,1.3
2478,4946,1,0.8275476903814685,16.98
2479,4816,1,0.7841656005569497,50.5
2480,1213,1,0.8643415339974008,21.9
2481,6799,0,0.809622137193313,50.0
2482,5557,1,0.7728704896932332,7.2
2483,7128,1,0.9702979299150776,65.45
2484,741,1,0.8550705698366181,14.25
2485,8845,1,0.8808169245989517,89.99
2486,6497,1,0.5250824237293024,1.125
2487,7681,0,0.9582292560776049,75.0
2488,9419,1,0.7903062560955358,27.0
2489,7735,1,0.7915533316026104,21.99
2490,8472,1,0.8784568656296361,89.99
2491,3908,1,0.7842133513577989,28.0
2492,6536,1,0.8958552109961713,122.0
2493,4737,1,0.8229586435186376,27.91
2494,3165,0,0.6726717684012096,2.5
2495,5961,1,0.896718720886629,158.88
2496,9324,1,0.8780050845832348,24.0
2497,1973,0,0.002001830512332936,1.0
2498,4927,1,0.7744049470609284,7.99
2499,5681,1,0.795368912942299,50.0
2500,8925,0,0.6719642769437304,27.0
2501,5773,1,0.6717845780115552,0.85
2502,7999,0,0.8014531445753921,85.0
2503,343,1,0.8805322713555224,43.92
2504,1836,1,0.8811991259069727,42.99
2505,7656,1,0.7784918309099313,24.88
2506,7685,1,0.9035903534806631,116.69
2507,1265,0,0.6060886364008449,4.7
2508,440,1,0.7754168742364744,14.0
2509,8869,1,0.7643488233033262,5.89
2510,8626,0,0.78858976098093,22.5
2511,902,1,0.5961706976138632,1.15
2512,8044,1,0.7475258263617164,7.5
2513,2267,1,0.8828553965421404,59.88
2514,2086,1,0.8227881049441763,29.69
2515,9748,1,0.8013262638759928,19.0
2516,8527,1,0.35359497263976564,0.7
2517,6787,1,0.557924839849661,0.59
2518,5472,1,0.7617764194461529,5.5
2519,5646,1,0.7855626525589361,28.99
2520,558,1,0.46856730446144496,0.6
2521,5310,1,0.786024958271647,21.49
2522,6919,1,0.6801363879812987,1.95
2523,2579,1,0.7660735042695062,5.8
2524,8456,0,0.8094363963230713,23.0
2525,2730,1,0.7715004315113185,6.0
2526,1310,1,0.6744218839776377,1.1
2527,5078,1,0.8761551795780933,63.0
2528,729,1,0.8963163473015145,145.0
2529,8697,1,0.8787269012809689,88.0
